time,rx_packets,rx_bytes,tx_packets,tx_bytes,bytes,packets,drops,overlimits,BACKLOG
21.116858959197998,403,600470,0,0,0,18830,245,0,0
21.16962695121765,420,625800,0,0,0,18830,245,0,0
21.22318387031555,409,609410,0,0,0,18830,245,0,0
21.276338815689087,412,613880,0,0,0,18830,245,0,0
21.328651905059814,412,613880,0,0,0,18830,245,0,0
21.382158994674683,411,612414,0,0,0,18830,245,0,0
21.434682846069336,411,612390,0,0,0,18830,245,0,0
21.48804998397827,410,610900,0,0,0,18830,245,0,0
21.54050898551941,415,618350,0,0,0,18830,245,0,0
21.592699766159058,409,609410,0,0,0,18830,245,0,0
21.645928859710693,403,600470,0,0,0,18830,245,0,0
21.698872804641724,418,622820,0,0,0,18830,245,0,0
21.7520809173584,411,612390,0,0,0,18830,245,0,0
21.80483889579773,410,610900,0,0,0,18830,245,0,0
21.85787296295166,410,610900,0,0,0,18830,245,0,0
21.91074299812317,418,622820,0,0,0,18830,245,0,0
21.963587999343872,409,609410,0,0,0,18830,245,0,0
22.015727996826172,405,603450,0,0,0,18830,245,0,0
22.06773281097412,402,598980,0,0,0,18830,245,0,0
22.12009882926941,414,616860,0,0,0,18830,245,0,0
22.173404932022095,404,601960,0,0,0,18830,245,0,0
22.226569890975952,414,616884,0,0,0,18830,245,0,0
22.279212951660156,412,613880,0,0,0,18830,245,0,0
22.331345796585083,412,613880,0,0,0,18830,245,0,0
22.383363962173462,398,593020,0,0,0,18830,245,0,0
22.43598699569702,399,594510,0,0,0,18830,245,0,0
22.4892418384552,421,627290,0,0,0,18830,245,0,0
22.542340993881226,407,606430,0,0,0,18830,245,0,0
22.59474492073059,409,609410,0,0,0,18830,245,0,0
22.64718198776245,415,618350,0,0,0,18830,245,0,0
22.699980974197388,409,609410,0,0,0,18830,245,0,0
22.75283193588257,407,606430,0,0,0,18830,245,0,0
22.805335998535156,415,618350,0,0,0,18830,245,0,0
22.857719898223877,408,607920,0,0,0,18830,245,0,0
22.910791873931885,397,591530,0,0,0,18830,245,0,0
22.97164797782898,420,625800,0,0,0,18830,245,0,0
23.0235538482666,469,698810,0,0,0,18830,245,0,0
23.07543182373047,404,601960,0,0,0,18830,245,0,0
23.127006769180298,400,596000,0,0,0,18830,245,0,0
23.17896795272827,403,600470,0,0,0,18830,245,0,0
23.230934858322144,411,612390,0,0,0,18830,245,0,0
23.28485894203186,401,597490,0,0,0,18830,245,0,0
23.337365865707397,420,625800,0,0,0,18830,245,0,0
23.39004898071289,405,603450,0,0,0,18830,245,0,0
23.44191884994507,408,607920,0,0,0,18830,245,0,0
23.493452787399292,398,593020,0,0,0,18830,245,0,0
23.545214891433716,408,607920,0,0,0,18830,245,0,0
23.597248792648315,398,593020,0,0,0,18830,245,0,0
23.650243997573853,405,603450,0,0,0,18830,245,0,0
23.701780796051025,410,610900,0,0,0,18830,245,0,0
23.75375986099243,404,601960,0,0,0,18830,245,0,0
23.805800914764404,403,600470,2,140,0,18970,247,0,0
23.85764980316162,405,603474,0,0,0,18970,247,0,0
23.909803867340088,403,600470,0,0,0,18970,247,0,0
23.961732864379883,402,598980,0,0,0,18970,247,0,0
24.015333890914917,405,603450,0,0,0,18970,247,0,0
24.067238807678223,419,624310,0,0,0,18970,247,0,0
24.119380950927734,406,604940,0,0,0,18970,247,0,0
24.17163586616516,402,598980,0,0,0,18970,247,0,0
24.223615884780884,403,600470,0,0,0,18970,247,0,0
24.27566695213318,406,604940,0,0,0,18970,247,0,0
24.3276469707489,402,598980,0,0,0,18970,247,0,0
24.379633903503418,405,603450,0,0,0,18970,247,0,0
24.432674884796143,412,613880,0,0,0,18970,247,0,0
24.484709978103638,403,600470,0,0,0,18970,247,0,0
24.53679895401001,404,601960,0,0,0,18970,247,0,0
24.589167833328247,409,609410,0,0,0,18970,247,0,0
24.64167594909668,404,601960,0,0,0,18970,247,0,0
24.693628787994385,405,603450,0,0,0,18970,247,0,0
24.74531888961792,405,603450,0,0,0,18970,247,0,0
24.79831600189209,405,603450,0,0,0,18970,247,0,0
24.85026478767395,412,613880,0,0,0,18970,247,0,0
24.90217876434326,404,601960,0,0,0,18970,247,0,0
24.954306840896606,399,594510,0,0,0,18970,247,0,0
25.005923986434937,407,606430,0,0,0,18970,247,0,0
25.058438777923584,407,606430,0,0,0,18970,247,0,0
25.10995078086853,404,601960,0,0,0,18970,247,0,0
25.16220784187317,393,585570,0,0,0,18970,247,0,0
25.213743925094604,415,618350,0,0,0,18970,247,0,0
25.26663899421692,397,591530,0,0,0,18970,247,0,0
25.31929898262024,420,625800,0,0,0,18970,247,0,0
25.37119698524475,401,597490,0,0,0,18970,247,0,0
25.423187971115112,403,600470,0,0,0,18970,247,0,0
25.474920988082886,399,594510,0,0,0,18970,247,0,0
25.527650833129883,408,607920,0,0,0,18970,247,0,0
25.57973599433899,408,607920,0,0,0,18970,247,0,0
